Simulation results - aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Occupancy (normalised),Activity (normalised),Total electricity demand,Total PV output,Total net electricity demand,Thermal demand for space heating,Thermal demand for hot water,Passive solar gains,Average internal building node temperature,Hot water demand (litres),Average hot water temperature in hot water tank,Space heating timer state (normalised),Space heating thermostat state (normalised),Hot water timer state (normalised),Hot water thermostat state (normalised),Fuel flow rate (gas),Solar thermal collector gains,Self-consumption,Average hot water demand,Average gas demand,Space cooling timer state (normalised),Space cooling thermostat state (normalised),Average heating thermostat set point,Average cooling thermostat set point,Electricity used in heating or cooling
,,,,Pe,Ppv,Pnet,φspace,φwater,φs,θi,,θcyl,,,,,mfuel,,Pself,,,,,,,
,,,,kW,kW,kW,kW,kW,W,°C,ltr.min-1,°C,,,,,m3/h,kW,kW,ltr.min-1,m3/h,,,°C,°C,kW
,0.4076388888888889,0,1,0.258,0.254029646054831,0.0039703539451689945,0,0,0.21328647010608467,13.99343358550798,0,44.91019810216297,0,1,0,0,0,0,0.254029646054831,0,0,0,0,,,
,0.4083333333333333,0,1,0.258,0.21824738737058777,0.03975261262941222,0,0,0.18462840995654775,13.988607247259244,0,44.90489808538869,0,1,0,0,0,0,0.21824738737058777,0,0,0,0,,,
,0.40902777777777777,0,1,0.258,0.2047368537915103,0.0532631462084897,0,0,0.17448195867722835,13.983100249173836,0,44.899598149816434,0,1,0,0,0,0,0.2047368537915103,0,0,0,0,,,
,0.4097222222222222,0,1,0.258,0.21454528913315685,0.04345471086684316,0,0,0.18416825443276297,13.978222163985402,0,44.89429817874775,0,1,0,0,0,0,0.21454528913315685,0,0,0,0,,,
,0.41041666666666665,0,1,0.258,0.13816784541846389,0.11983215458153612,0,0,0.11944887214069132,13.969059941576676,0,44.88899828000237,0,1,0,0,0,0,0.13816784541846389,0,0,0,0,,,
,0.4111111111111111,0,1,0.258,0.13309457694386098,0.12490542305613903,0,0,0.11586556033270287,13.959797272934063,0,44.88369771914435,0,1,0,0,0,0,0.13309457694386098,0,0,0,0,,,
,0.41180555555555554,0,1,0.258,0.13846404127419268,0.11953595872580731,0,0,0.12136437027502396,13.950989866688264,0,44.87839647906786,0,1,0,0,0,0,0.13846404127419268,0,0,0,0,,,
,0.4125,0,1,0.258,0.14031462120796784,0.11768537879203217,0,0,0.12381125591887096,13.942420349247385,0,44.87309463793431,0,1,0,0,0,0,0.14031462120796784,0,0,0,0,,,
,0.4131944444444444,0,1,0.258,0.14943853976454086,0.10856146023545915,0,0,0.1327293884990966,13.934510607354374,0,44.86779223662768,0,1,0,0,0,0,0.14943853976454086,0,0,0,0,,,
,0.41388888888888886,0,1,0.258,0.15134970747737594,0.10665029252262406,0,0,0.1352941591443755,13.926822537131187,0,44.86248938834837,0,1,0,0,0,0,0.15134970747737594,0,0,0,0,,,
,0.41458333333333336,0,1,0.258,0.15698145798988067,0.10101854201011932,0,0,0.1412166428064686,13.919576572194215,0,44.857186131173876,0,1,0,0,0,0,0.15698145798988067,0,0,0,0,,,
,0.4152777777777778,0,1,0.258,0.11350309090682668,0.1444969090931733,0,0,0.1027386077218956,13.90984577259786,0,44.851882540963764,0,1,0,0,0,0,0.11350309090682668,0,0,0,0,,,
,0.41597222222222224,0,1,0.258,0.1186929743856621,0.1393070256143379,0,0,0.10809090159429825,13.900606928133264,0,44.846578191803474,0,1,0,0,0,0,0.1186929743856621,0,0,0,0,,,
,0.4166666666666667,0,1,0.258,0.12008665712857913,0.13791334287142087,0,0,0.11001399191615881,13.891590692662977,0,44.841273168158274,0,1,0,0,0,0,0.12008665712857913,0,0,0,0,,,
,0.4173611111111111,0,1,0.258,0.12146762587991344,0.13653237412008656,0,0,0.11193214880291028,13.882794367141633,0,44.83596750830533,0,1,0,0,0,0,0.12146762587991344,0,0,0,0,,,
,0.41805555555555557,0,1,0.258,0.12283593202065293,0.13516406797934707,0,0,0.11384503211656295,13.874212496878203,0,44.83066125005256,0,1,0,0,0,0,0.12283593202065293,0,0,0,0,,,
,0.41875,0,1,0.268,0.12419162774180607,0.14380837225819393,21.749999999999996,0,0.11575231136091368,13.86583980693006,0,44.8253544302663,1,1,1,0,2.61,0,0.12419162774180607,0,2.61,0,0,,,
,0.41944444444444445,0,1,0.073,0.12553476587177065,-0.052534765871770646,21.749999999999996,0,0.11765366533464937,13.893306023260774,0,44.8200470849023,1,1,1,0,2.61,0,0.073,0,2.61,0,0,,,
,0.4201388888888889,0,1,0.073,0.11868053522172581,-0.045680535221725806,21.749999999999996,0,0.11183595716687779,13.965743741212883,0,44.81474535786316,1,1,1,0,2.61,0,0.073,0,2.61,0,0,,,
,0.42083333333333334,0,1,0.073,0.13231853722222808,-0.05931853722222809,21.749999999999996,0,0.12535469126176146,14.081371744896579,0,44.80945695758602,1,1,1,0,2.61,0,0.073,0,2.61,0,0,,,
